-8.93714,39.47963,,
-8.93491,39.03568,,
-8.93441,39.7233,,
-8.93424,39.10455,,
-8.9339,39.76839,,
-8.93369,39.72685,,
-8.93364,39.76202,,
-8.93352,39.73793,,
-8.9335,38.74846,,
-8.93319,39.07338,,
-8.93304,39.7369,,
-8.93247,38.58512,,
-8.93235,43.01028,,
-8.93208,38.74729,,
-8.93082,39.09257,,
-8.929,43.1348,,
-8.92828,38.66726,,
-8.92794,39.17198,,
-8.92704,39.32217,,
-8.92662,42.8226,,
-8.92578,39.11335,,
-8.92506,38.59356,,
-8.924,39.16966,,
-8.92312,38.67946,,
-8.92109,39.7033,,
-8.92086,39.31463,,
-8.91931,39.16479,,
-8.91771,39.75529,,
-8.91537,39.71309,,
-8.91525,39.11818,,
-8.91495,38.64518,,
-8.9149,43.24949,,
-8.91482,38.64135,,
-8.91396,39.72551,,
-8.91375,39.57577,,
-8.91137,38.61319,,
-8.9104,39.57733,,
-8.90991,39.1216,,
-8.90903,39.2957,,
-8.90832,42.84976,,
-8.90777,39.86759,,
-8.90755,39.67677,,
-8.90668,39.80919,,
-8.90651,39.68338,,
-8.90594,39.12481,,
-8.90594,39.57899,,
-8.90586,38.5855,,
-8.90389,39.58018,,
-8.90344,39.74018,,
-8.90241,43.23813,4,0
-8.90193,42.65146,,
-8.90061,42.83857,,
-8.89817,38.76725,,
-8.8956,38.53315,,
-8.89382,38.7696,,
-8.89355,40.1724,,
-8.89246,42.06637,,
-8.89111,38.92467,,
-8.89101,38.92454,,
-8.88828,39.74546,,
-8.88668,42.76943,,
-8.88645,39.36306,,
-8.88495,38.53711,,
-8.88413,42.04899,,
-8.88372,39.56247,,
-8.8836,42.04674,,
-8.88273,39.5639,,
-8.88233,42.03238,,
-8.88156,38.91465,,
-8.88141,42.03963,,
-8.88129,38.88164,,
-8.88123,39.67199,,
-8.88118,38.85902,,
-8.88097,38.82885,,
-8.88084,38.81941,,
-8.88078,38.79327,,
-8.88076,39.15321,,
-8.87964,39.56869,,
-8.87917,39.8275,,
-8.87824,38.53631,,
-8.87758,43.15713,,
-8.87627,38.51855,,
-8.87624,39.57402,,
-8.875,42.11255,,
-8.87447,41.90563,,
-8.87439,39.57725,,
-8.87408,39.70053,,
-8.87373,41.90652,,
-8.87248,42.79833,,
-8.87189,39.70175,,
-8.8718,38.78435,,
-8.87115,41.90128,,
-8.8695,41.8394,,
-8.86931,39.80556,,
-8.8688,42.66852,,
-8.86865,39.74266,,
-8.86845,40.15677,,
-8.86687,42.99374,,
-8.86653,41.7483,,
-8.86554,40.06929,,
-8.86515,38.59396,,
-8.86504,39.15471,,
-8.86464,38.53493,,
-8.86445,39.74678,,
-8.86441,39.07024,,
-8.86405,39.66902,,
-8.86375,42.44674,,
-8.86311,41.7783,,
-8.86262,37.95861,,
-8.86223,40.16661,,
-8.86171,41.84619,,
-8.86157,42.47471,,
-8.86152,42.47867,,
-8.86128,39.74055,,
-8.86121,39.66927,,
-8.86093,40.15715,,
-8.85981,40.15484,,
-8.85822,39.66987,,
-8.85812,41.9093,,
-8.85801,40.16233,,
-8.85799,40.15424,,
-8.85624,39.67153,,
-8.8562,40.11878,,
-8.85613,40.16415,,
-8.85598,42.12171,,
-8.85592,39.38121,,
-8.85567,39.16502,,
-8.85565,39.38023,,
-8.85495,39.15664,,
-8.8547,40.16445,,
-8.85411,43.15309,,
-8.85328,42.96938,,
-8.85248,41.70924,,
-8.85214,43.15319,,
-8.85123,39.6324,,
-8.85035,39.67117,,
-8.85001,39.63384,,
-8.84976,40.13613,,
-8.84934,40.15388,,
-8.84875,40.16156,,
-8.84868,39.67096,,
-8.84756,38.60667,,
-8.84732,40.16335,,
-8.84732,41.91324,,
-8.84676,40.13785,,
-8.84651,39.67941,,
-8.84573,41.69921,,
-8.8455,40.14791,,
-8.84525,39.74386,,
-8.84512,39.64082,,
-8.84476,40.14905,,
-8.84397,40.1636,,
-8.84331,41.91381,,
-8.84323,39.39705,,
-8.84241,42.67529,,
-8.8422,39.39786,,
-8.8415,40.15006,,
-8.84146,40.16418,,
-8.84012,39.82871,,
-8.83952,42.80661,,
-8.83939,39.80365,,
-8.83917,39.86528,,
-8.83898,39.80214,,
-8.83896,43.25924,,
-8.83887,39.61228,,
-8.83669,43.01713,,
-8.83656,39.66685,,
-8.83623,39.79693,,
-8.83544,39.53765,,
-8.83527,41.93475,,
-8.83525,40.03028,,
-8.8352,41.69477,,
-8.83512,39.65223,,
-8.83509,39.84958,,
-8.83486,41.69487,,
-8.83449,41.91523,,
-8.83444,39.68377,,
-8.83444,39.68452,,
-8.83389,37.97965,,
